Date,Time,level
2019/01/09,21:12,74.436
2019/01/09,21:18,74.437
2019/01/09,21:24,74.44
2019/01/09,21:30,74.44
2019/01/09,21:36,74.44
2019/01/09,21:42,74.44
2019/01/09,21:48,74.44
2019/01/09,21:54,74.441
2019/01/09,22:00,74.441
2019/01/09,22:06,74.443
2019/01/09,22:12,74.442
2019/01/09,22:18,74.443
2019/01/09,22:24,74.443
2019/01/09,22:30,74.443
2019/01/09,22:36,74.445
2019/01/09,22:42,74.445
2019/01/09,22:48,74.445
2019/01/09,22:54,74.446
2019/01/09,23:00,74.447
2019/01/09,23:06,74.447
2019/01/09,23:12,74.448
2019/01/09,23:18,74.448
2019/01/09,23:24,74.447
2019/01/09,23:30,74.446
2019/01/09,23:36,74.445
2019/01/09,23:42,74.445
2019/01/09,23:48,74.445
2019/01/09,23:54,74.443
2019/01/10,00:00,74.442
2019/01/10,00:06,74.441
2019/01/10,00:12,74.442
2019/01/10,00:18,74.442
2019/01/10,00:24,74.441
2019/01/10,00:30,74.44
2019/01/10,00:36,74.439
2019/01/10,00:42,74.438
2019/01/10,00:48,74.438
2019/01/10,00:54,74.436
2019/01/10,01:00,74.436
2019/01/10,01:06,74.434
2019/01/10,01:12,74.433
2019/01/10,01:18,74.432
2019/01/10,01:24,74.43
2019/01/10,01:30,74.43
2019/01/10,01:36,74.428
2019/01/10,01:42,74.428
2019/01/10,01:48,74.428
2019/01/10,01:54,74.428
2019/01/10,02:00,74.428
2019/01/10,02:06,74.428
2019/01/10,02:12,74.428
2019/01/10,02:18,74.429
2019/01/10,02:24,74.43
2019/01/10,02:30,74.429
2019/01/10,02:36,74.428
2019/01/10,02:42,74.427
2019/01/10,02:48,74.427
2019/01/10,02:54,74.426
2019/01/10,03:00,74.425
2019/01/10,03:06,74.424
2019/01/10,03:12,74.422
2019/01/10,03:18,74.418
2019/01/10,03:24,74.415
2019/01/10,03:30,74.412
2019/01/10,03:36,74.409
2019/01/10,03:42,74.407
2019/01/10,03:48,74.403
2019/01/10,03:54,74.4
2019/01/10,04:00,74.398
2019/01/10,04:06,74.394
2019/01/10,04:12,74.393
2019/01/10,04:18,74.39
2019/01/10,04:24,74.388
2019/01/10,04:30,74.387
2019/01/10,04:36,74.386
2019/01/10,04:42,74.382
2019/01/10,04:48,74.379
2019/01/10,04:54,74.377
2019/01/10,05:00,74.376
2019/01/10,05:06,74.374
2019/01/10,05:12,74.374
2019/01/10,05:18,74.373
2019/01/10,05:24,74.372
2019/01/10,05:30,74.37
2019/01/10,05:36,74.368
2019/01/10,05:42,74.367
2019/01/10,05:48,74.365
2019/01/10,05:54,74.364
2019/01/10,06:00,74.362
2019/01/10,06:06,74.361
2019/01/10,06:12,74.359
2019/01/10,06:18,74.358
2019/01/10,06:24,74.356
2019/01/10,06:30,74.356
2019/01/10,06:36,74.353
2019/01/10,06:42,74.354
2019/01/10,06:48,74.353
2019/01/10,06:54,74.352
2019/01/10,07:00,74.353
2019/01/10,07:06,74.353
2019/01/10,07:12,74.353
2019/01/10,07:18,74.353
2019/01/10,07:24,74.352
2019/01/10,07:30,74.353
2019/01/10,07:36,74.352
2019/01/10,07:42,74.35
2019/01/10,07:48,74.35
2019/01/10,07:54,74.35
2019/01/10,08:00,74.349
2019/01/10,08:06,74.349
2019/01/10,08:12,74.35
2019/01/10,08:18,74.349
2019/01/10,08:24,74.35
2019/01/10,08:30,74.351
2019/01/10,08:36,74.353
2019/01/10,08:42,74.353
2019/01/10,08:48,74.354
2019/01/10,08:54,74.355
2019/01/10,09:00,74.356
2019/01/10,09:06,74.355
2019/01/10,09:12,74.355
2019/01/10,09:18,74.355
2019/01/10,09:24,74.355
2019/01/10,09:30,74.355
2019/01/10,09:36,74.356
2019/01/10,09:42,74.359
2019/01/10,09:48,74.36
2019/01/10,09:54,74.361
2019/01/10,10:00,74.361
2019/01/10,10:06,74.362
2019/01/10,10:12,74.363
2019/01/10,10:18,74.363
2019/01/10,10:24,74.365
2019/01/10,10:30,74.363
2019/01/10,10:36,74.362
2019/01/10,10:42,74.365
2019/01/10,10:48,74.367
2019/01/10,10:54,74.365
2019/01/10,11:00,74.364
2019/01/10,11:06,74.363
2019/01/10,11:12,74.361
2019/01/10,11:18,74.362
2019/01/10,11:24,74.363
2019/01/10,11:30,74.362
2019/01/10,11:36,74.362
2019/01/10,11:42,74.363
2019/01/10,11:48,74.361
2019/01/10,11:54,74.36
2019/01/10,12:00,74.359
2019/01/10,12:06,74.36
2019/01/10,12:12,74.36
2019/01/10,12:18,74.361
2019/01/10,12:24,74.36
2019/01/10,12:30,74.361
2019/01/10,12:36,74.362
2019/01/10,12:42,74.361
2019/01/10,12:48,74.363
2019/01/10,12:54,74.364
2019/01/10,13:00,74.363
2019/01/10,13:06,74.364
2019/01/10,13:12,74.366
2019/01/10,13:18,74.367
2019/01/10,13:24,74.369
2019/01/10,13:30,74.37
2019/01/10,13:36,74.371
2019/01/10,13:42,74.371
2019/01/10,13:48,74.373
2019/01/10,13:54,74.375
2019/01/10,14:00,74.377
2019/01/10,14:06,74.377
2019/01/10,14:12,74.377
2019/01/10,14:18,74.379
2019/01/10,14:24,74.379
2019/01/10,14:30,74.381
2019/01/10,14:36,74.381
2019/01/10,14:42,74.377
2019/01/10,14:48,74.379
2019/01/10,14:54,74.379
2019/01/10,15:00,74.378
2019/01/10,15:06,74.38
2019/01/10,15:12,74.381
2019/01/10,15:18,74.383
2019/01/10,15:24,74.382
2019/01/10,15:30,74.382
2019/01/10,15:36,74.383
2019/01/10,15:42,74.383
2019/01/10,15:48,74.383
2019/01/10,15:54,74.384
2019/01/10,16:00,74.384
2019/01/10,16:06,74.384
2019/01/10,16:12,74.384
2019/01/10,16:18,74.386
2019/01/10,16:24,74.387
2019/01/10,16:30,74.388
2019/01/10,16:36,74.39
2019/01/10,16:42,74.391
2019/01/10,16:48,74.393
2019/01/10,16:54,74.393
2019/01/10,17:00,74.393
2019/01/10,17:06,74.394
2019/01/10,17:12,74.393
2019/01/10,17:18,74.394
2019/01/10,17:24,74.394
2019/01/10,17:30,74.392
2019/01/10,17:36,74.394
2019/01/10,17:42,74.393
2019/01/10,17:48,74.394
2019/01/10,17:54,74.394
2019/01/10,18:00,74.395
2019/01/10,18:06,74.395
2019/01/10,18:12,74.394
2019/01/10,18:18,74.395
2019/01/10,18:24,74.395
2019/01/10,18:30,74.393
2019/01/10,18:36,74.393
2019/01/10,18:42,74.394
2019/01/10,18:48,74.393
2019/01/10,18:54,74.393
2019/01/10,19:00,74.393
2019/01/10,19:06,74.39
2019/01/10,19:12,74.389
2019/01/10,19:18,74.386
2019/01/10,19:24,74.386
2019/01/10,19:30,74.385
2019/01/10,19:36,74.383
2019/01/10,19:42,74.383
2019/01/10,19:48,74.383
2019/01/10,19:54,74.381
2019/01/10,20:00,74.38
2019/01/10,20:06,74.379
2019/01/10,20:12,74.379
2019/01/10,20:18,74.377
2019/01/10,20:24,74.377
2019/01/10,20:30,74.376
2019/01/10,20:36,74.375
2019/01/10,20:42,74.376
2019/01/10,20:48,74.376
2019/01/10,20:54,74.376
2019/01/10,21:00,74.376
2019/01/10,21:06,74.376
2019/01/10,21:12,74.376
2019/01/10,21:18,74.376
2019/01/10,21:24,74.376
2019/01/10,21:30,74.377
2019/01/10,21:36,74.375
2019/01/10,21:42,74.375
2019/01/10,21:48,74.375
2019/01/10,21:54,74.373
2019/01/10,22:00,74.373
2019/01/10,22:06,74.373
2019/01/10,22:12,74.373
2019/01/10,22:18,74.373
2019/01/10,22:24,74.371
2019/01/10,22:30,74.371
2019/01/10,22:36,74.372
2019/01/10,22:42,74.371
2019/01/10,22:48,74.371
2019/01/10,22:54,74.37
2019/01/10,23:00,74.37
2019/01/10,23:06,74.37
2019/01/10,23:12,74.369
2019/01/10,23:18,74.367
2019/01/10,23:24,74.365
2019/01/10,23:30,74.362
2019/01/10,23:36,74.361
2019/01/10,23:42,74.36
2019/01/10,23:48,74.358
2019/01/10,23:54,74.355
2019/01/11,00:00,74.354
2019/01/11,00:06,74.353
2019/01/11,00:12,74.353
2019/01/11,00:18,74.351
2019/01/11,00:24,74.351
2019/01/11,00:30,74.35
2019/01/11,00:36,74.35
2019/01/11,00:42,74.349
2019/01/11,00:48,74.349
2019/01/11,00:54,74.351
2019/01/11,01:00,74.351
2019/01/11,01:06,74.351
2019/01/11,01:12,74.352
2019/01/11,01:18,74.353
2019/01/11,01:24,74.355
2019/01/11,01:30,74.359
2019/01/11,01:36,74.361
2019/01/11,01:42,74.361
2019/01/11,01:48,74.363
2019/01/11,01:54,74.366
2019/01/11,02:00,74.368
2019/01/11,02:06,74.371
2019/01/11,02:12,74.372
2019/01/11,02:18,74.373
2019/01/11,02:24,74.374
2019/01/11,02:30,74.376
2019/01/11,02:36,74.377
2019/01/11,02:42,74.379
2019/01/11,02:48,74.38
2019/01/11,02:54,74.381
2019/01/11,03:00,74.382
2019/01/11,03:06,74.383
2019/01/11,03:12,74.384
2019/01/11,03:18,74.383
2019/01/11,03:24,74.385
2019/01/11,03:30,74.386
2019/01/11,03:36,74.385
2019/01/11,03:42,74.384
2019/01/11,03:48,74.384
2019/01/11,03:54,74.383
2019/01/11,04:00,74.382
2019/01/11,04:06,74.38
2019/01/11,04:12,74.38
2019/01/11,04:18,74.38
2019/01/11,04:24,74.378
2019/01/11,04:30,74.377
2019/01/11,04:36,74.376
2019/01/11,04:42,74.373
2019/01/11,04:48,74.371
2019/01/11,04:54,74.369
2019/01/11,05:00,74.368
2019/01/11,05:06,74.366
2019/01/11,05:12,74.365
2019/01/11,05:18,74.362
2019/01/11,05:24,74.361
2019/01/11,05:30,74.359
2019/01/11,05:36,74.358
2019/01/11,05:42,74.356
2019/01/11,05:48,74.354
2019/01/11,05:54,74.351
2019/01/11,06:00,74.35
2019/01/11,06:06,74.348
2019/01/11,06:12,74.347
2019/01/11,06:18,74.345
2019/01/11,06:24,74.342
2019/01/11,06:30,74.341
2019/01/11,06:36,74.339
2019/01/11,06:42,74.337
2019/01/11,06:48,74.336
2019/01/11,06:54,74.335
2019/01/11,07:00,74.334
2019/01/11,07:06,74.332
2019/01/11,07:12,74.332
2019/01/11,07:18,74.332
2019/01/11,07:24,74.333
2019/01/11,07:30,74.333
2019/01/11,07:36,74.334
2019/01/11,07:42,74.336
2019/01/11,07:48,74.337
2019/01/11,07:54,74.34
2019/01/11,08:00,74.341
2019/01/11,08:06,74.343
2019/01/11,08:12,74.344
2019/01/11,08:18,74.346
2019/01/11,08:24,74.349
2019/01/11,08:30,74.35
2019/01/11,08:36,74.352
2019/01/11,08:42,74.352
2019/01/11,08:48,74.353
2019/01/11,08:54,74.355
2019/01/11,09:00,74.355
2019/01/11,09:06,74.357
2019/01/11,09:12,74.358
2019/01/11,09:18,74.359
2019/01/11,09:24,74.359
2019/01/11,09:30,74.357
2019/01/11,09:36,74.358
2019/01/11,09:42,74.356
2019/01/11,09:48,74.355
2019/01/11,09:54,74.356
2019/01/11,10:00,74.355
2019/01/11,10:06,74.355
2019/01/11,10:12,74.354
2019/01/11,10:18,74.353
2019/01/11,10:24,74.352
2019/01/11,10:30,74.351
2019/01/11,10:36,74.348
2019/01/11,10:42,74.348
2019/01/11,10:48,74.346
2019/01/11,10:54,74.346
2019/01/11,11:00,74.345
2019/01/11,11:06,74.343
2019/01/11,11:12,74.342
2019/01/11,11:18,74.342
2019/01/11,11:24,74.34
2019/01/11,11:30,74.338
2019/01/11,11:36,74.337
2019/01/11,11:42,74.335
2019/01/11,11:48,74.335
2019/01/11,11:54,74.333
2019/01/11,12:00,74.333
2019/01/11,12:06,74.331
2019/01/11,12:12,74.332
2019/01/11,12:18,74.332
2019/01/11,12:24,74.332
2019/01/11,12:30,74.332
2019/01/11,12:36,74.332
2019/01/11,12:42,74.331
2019/01/11,12:48,74.333
2019/01/11,12:54,74.334
2019/01/11,13:00,74.335
2019/01/11,13:06,74.336
2019/01/11,13:12,74.339
2019/01/11,13:18,74.342
2019/01/11,13:24,74.344
2019/01/11,13:30,74.346
2019/01/11,13:36,74.348
2019/01/11,13:42,74.351
2019/01/11,13:48,74.354
2019/01/11,13:54,74.356
2019/01/11,14:00,74.359
2019/01/11,14:06,74.361
2019/01/11,14:12,74.363
2019/01/11,14:18,74.365
2019/01/11,14:24,74.366
2019/01/11,14:30,74.368
2019/01/11,14:36,74.37
2019/01/11,14:42,74.372
2019/01/11,14:48,74.375
2019/01/11,14:54,74.377
2019/01/11,15:00,74.379
2019/01/11,15:06,74.38
2019/01/11,15:12,74.382
2019/01/11,15:18,74.383
2019/01/11,15:24,74.385
2019/01/11,15:30,74.385
2019/01/11,15:36,74.385
2019/01/11,15:42,74.386
2019/01/11,15:48,74.386
2019/01/11,15:54,74.386
2019/01/11,16:00,74.386
2019/01/11,16:06,74.386
2019/01/11,16:12,74.387
2019/01/11,16:18,74.387
2019/01/11,16:24,74.387
2019/01/11,16:30,74.387
2019/01/11,16:36,74.386
2019/01/11,16:42,74.387
2019/01/11,16:48,74.387
2019/01/11,16:54,74.389
2019/01/11,17:00,74.391
2019/01/11,17:06,74.391
2019/01/11,17:12,74.392
2019/01/11,17:18,74.391
2019/01/11,17:24,74.391
2019/01/11,17:30,74.391
2019/01/11,17:36,74.391
2019/01/11,17:42,74.39
2019/01/11,17:48,74.39
2019/01/11,17:54,74.389
2019/01/11,18:00,74.391
2019/01/11,18:06,74.391
2019/01/11,18:12,74.392
2019/01/11,18:18,74.392
2019/01/11,18:24,74.393
2019/01/11,18:30,74.392
2019/01/11,18:36,74.392
2019/01/11,18:42,74.393
2019/01/11,18:48,74.394
2019/01/11,18:54,74.395
2019/01/11,19:00,74.395
2019/01/11,19:06,74.396
2019/01/11,19:12,74.396
2019/01/11,19:18,74.396
2019/01/11,19:24,74.398
2019/01/11,19:30,74.399
2019/01/11,19:36,74.399
2019/01/11,19:42,74.401
2019/01/11,19:48,74.401
2019/01/11,19:54,74.403
2019/01/11,20:00,74.404
2019/01/11,20:06,74.403
2019/01/11,20:12,74.404
2019/01/11,20:18,74.404
2019/01/11,20:24,74.403
2019/01/11,20:30,74.403
2019/01/11,20:36,74.402
2019/01/11,20:42,74.401
2019/01/11,20:48,74.4
2019/01/11,20:54,74.4
2019/01/11,21:00,74.4
2019/01/11,21:06,74.4
2019/01/11,21:12,74.399
2019/01/11,21:18,74.398
2019/01/11,21:24,74.398
2019/01/11,21:30,74.399
2019/01/11,21:36,74.398
2019/01/11,21:42,74.399
2019/01/11,21:48,74.398
2019/01/11,21:54,74.4
2019/01/11,22:00,74.401
2019/01/11,22:06,74.403
2019/01/11,22:12,74.405
2019/01/11,22:18,74.405
2019/01/11,22:24,74.403
2019/01/11,22:30,74.405
2019/01/11,22:36,74.406
2019/01/11,22:42,74.407
2019/01/11,22:48,74.406
2019/01/11,22:54,74.406
2019/01/11,23:00,74.407
2019/01/11,23:06,74.407
2019/01/11,23:12,74.407
2019/01/11,23:18,74.408
2019/01/11,23:24,74.409
2019/01/11,23:30,74.41
2019/01/11,23:36,74.41
2019/01/11,23:42,74.41
2019/01/11,23:48,74.411
2019/01/11,23:54,74.407
2019/01/12,00:00,74.404
2019/01/12,00:06,74.404
2019/01/12,00:12,74.405
2019/01/12,00:18,74.402
2019/01/12,00:24,74.401
2019/01/12,00:30,74.4
2019/01/12,00:36,74.398
2019/01/12,00:42,74.397
2019/01/12,00:48,74.395
2019/01/12,00:54,74.395
2019/01/12,01:00,74.394
2019/01/12,01:06,74.395
2019/01/12,01:12,74.395
2019/01/12,01:18,74.394
2019/01/12,01:24,74.393
2019/01/12,01:30,74.392
2019/01/12,01:36,74.389
2019/01/12,01:42,74.39
2019/01/12,01:48,74.388
2019/01/12,01:54,74.387
2019/01/12,02:00,74.386
2019/01/12,02:06,74.386
2019/01/12,02:12,74.384
2019/01/12,02:18,74.384
2019/01/12,02:24,74.382
2019/01/12,02:30,74.383
2019/01/12,02:36,74.383
2019/01/12,02:42,74.384
2019/01/12,02:48,74.385
2019/01/12,02:54,74.386
2019/01/12,03:00,74.386
2019/01/12,03:06,74.388
2019/01/12,03:12,74.388
2019/01/12,03:18,74.388
2019/01/12,03:24,74.388
2019/01/12,03:30,74.388
2019/01/12,03:36,74.387
2019/01/12,03:42,74.386
2019/01/12,03:48,74.385
2019/01/12,03:54,74.385
2019/01/12,04:00,74.385
2019/01/12,04:06,74.386
2019/01/12,04:12,74.387
2019/01/12,04:18,74.386
2019/01/12,04:24,74.387
2019/01/12,04:30,74.387
2019/01/12,04:36,74.387
2019/01/12,04:42,74.386
2019/01/12,04:48,74.386
2019/01/12,04:54,74.384
2019/01/12,05:00,74.386
2019/01/12,05:06,74.385
2019/01/12,05:12,74.385
2019/01/12,05:18,74.383
2019/01/12,05:24,74.382
2019/01/12,05:30,74.382
2019/01/12,05:36,74.38
2019/01/12,05:42,74.38
2019/01/12,05:48,74.378
2019/01/12,05:54,74.378
2019/01/12,06:00,74.38
2019/01/12,06:06,74.381
2019/01/12,06:12,74.382
2019/01/12,06:18,74.382
2019/01/12,06:24,74.382
2019/01/12,06:30,74.381
2019/01/12,06:36,74.381
2019/01/12,06:42,74.38
2019/01/12,06:48,74.38
2019/01/12,06:54,74.38
2019/01/12,07:00,74.38
2019/01/12,07:06,74.381
2019/01/12,07:12,74.381
2019/01/12,07:18,74.382
2019/01/12,07:24,74.382
2019/01/12,07:30,74.382
2019/01/12,07:36,74.383
2019/01/12,07:42,74.383
2019/01/12,07:48,74.384
2019/01/12,07:54,74.385
2019/01/12,08:00,74.386
2019/01/12,08:06,74.387
2019/01/12,08:12,74.39
2019/01/12,08:18,74.39
2019/01/12,08:24,74.39
2019/01/12,08:30,74.391
2019/01/12,08:36,74.391
2019/01/12,08:42,74.391
2019/01/12,08:48,74.391
2019/01/12,08:54,74.391
2019/01/12,09:00,74.391
2019/01/12,09:06,74.392
2019/01/12,09:12,74.394
2019/01/12,09:18,74.394
2019/01/12,09:24,74.394
2019/01/12,09:30,74.394
2019/01/12,09:36,74.395
2019/01/12,09:42,74.397
2019/01/12,09:48,74.398
2019/01/12,09:54,74.399
2019/01/12,10:00,74.4
2019/01/12,10:06,74.4
2019/01/12,10:12,74.402
2019/01/12,10:18,74.4
2019/01/12,10:24,74.399
2019/01/12,10:30,74.399
2019/01/12,10:36,74.399
2019/01/12,10:42,74.399
2019/01/12,10:48,74.4
2019/01/12,10:54,74.4
2019/01/12,11:00,74.4
2019/01/12,11:06,74.401
2019/01/12,11:12,74.401
2019/01/12,11:18,74.401
2019/01/12,11:24,74.4
2019/01/12,11:30,74.4
2019/01/12,11:36,74.401
2019/01/12,11:42,74.401
2019/01/12,11:48,74.4
2019/01/12,11:54,74.4
2019/01/12,12:00,74.4
2019/01/12,12:06,74.399
2019/01/12,12:12,74.399
2019/01/12,12:18,74.399
2019/01/12,12:24,74.398
2019/01/12,12:30,74.397
2019/01/12,12:36,74.398
2019/01/12,12:42,74.398
2019/01/12,12:48,74.4
2019/01/12,12:54,74.402
2019/01/12,13:00,74.404
2019/01/12,13:06,74.404
2019/01/12,13:12,74.405
2019/01/12,13:18,74.406
2019/01/12,13:24,74.408
2019/01/12,13:30,74.409
2019/01/12,13:36,74.412
2019/01/12,13:42,74.413
2019/01/12,13:48,74.414
2019/01/12,13:54,74.416
2019/01/12,14:00,74.418
2019/01/12,14:06,74.419
2019/01/12,14:12,74.422
2019/01/12,14:18,74.423
2019/01/12,14:24,74.426
2019/01/12,14:30,74.427
2019/01/12,14:36,74.428
2019/01/12,14:42,74.428
2019/01/12,14:48,74.43
2019/01/12,14:54,74.431
2019/01/12,15:00,74.432
2019/01/12,15:06,74.433
2019/01/12,15:12,74.434
2019/01/12,15:18,74.435
2019/01/12,15:24,74.436
2019/01/12,15:30,74.435
2019/01/12,15:36,74.435
2019/01/12,15:42,74.435
2019/01/12,15:48,74.435
2019/01/12,15:54,74.435
2019/01/12,16:00,74.435
2019/01/12,16:06,74.434
2019/01/12,16:12,74.434
2019/01/12,16:18,74.434
2019/01/12,16:24,74.432
2019/01/12,16:30,74.432
2019/01/12,16:36,74.431
2019/01/12,16:42,74.429
2019/01/12,16:48,74.428
2019/01/12,16:54,74.426
2019/01/12,17:00,74.426
2019/01/12,17:06,74.426
2019/01/12,17:12,74.425
2019/01/12,17:18,74.425
2019/01/12,17:24,74.424
2019/01/12,17:30,74.424
2019/01/12,17:36,74.424
2019/01/12,17:42,74.423
2019/01/12,17:48,74.422
2019/01/12,17:54,74.423
2019/01/12,18:00,74.424
2019/01/12,18:06,74.424
2019/01/12,18:12,74.424
2019/01/12,18:18,74.424
2019/01/12,18:24,74.425
2019/01/12,18:30,74.427
2019/01/12,18:36,74.427
2019/01/12,18:42,74.427
2019/01/12,18:48,74.427
2019/01/12,18:54,74.427
2019/01/12,19:00,74.427
2019/01/12,19:06,74.427
2019/01/12,19:12,74.427
2019/01/12,19:18,74.426
2019/01/12,19:24,74.426
2019/01/12,19:30,74.426
2019/01/12,19:36,74.426
2019/01/12,19:42,74.425
2019/01/12,19:48,74.425
2019/01/12,19:54,74.425
2019/01/12,20:00,74.425
2019/01/12,20:06,74.425
2019/01/12,20:12,74.425
2019/01/12,20:18,74.425
2019/01/12,20:24,74.424
2019/01/12,20:30,74.424
2019/01/12,20:36,74.424
2019/01/12,20:42,74.423
2019/01/12,20:48,74.422
2019/01/12,20:54,74.422
2019/01/12,21:00,74.422
2019/01/12,21:06,74.421
2019/01/12,21:12,74.421
2019/01/12,21:18,74.421
2019/01/12,21:24,74.422
2019/01/12,21:30,74.422
2019/01/12,21:36,74.421
2019/01/12,21:42,74.421
2019/01/12,21:48,74.42
2019/01/12,21:54,74.419
2019/01/12,22:00,74.418
2019/01/12,22:06,74.419
2019/01/12,22:12,74.419
2019/01/12,22:18,74.418
2019/01/12,22:24,74.418
2019/01/12,22:30,74.416
2019/01/12,22:36,74.417
2019/01/12,22:42,74.417
2019/01/12,22:48,74.417
2019/01/12,22:54,74.416
2019/01/12,23:00,74.416
2019/01/12,23:06,74.418
2019/01/12,23:12,74.419
2019/01/12,23:18,74.419
2019/01/12,23:24,74.419
2019/01/12,23:30,74.42
2019/01/12,23:36,74.42
2019/01/12,23:42,74.419
2019/01/12,23:48,74.42
2019/01/12,23:54,74.42
2019/01/13,00:00,74.419
2019/01/13,00:06,74.419
2019/01/13,00:12,74.42
2019/01/13,00:18,74.42
2019/01/13,00:24,74.419
2019/01/13,00:30,74.418
2019/01/13,00:36,74.417
2019/01/13,00:42,74.416
2019/01/13,00:48,74.414
2019/01/13,00:54,74.413
2019/01/13,01:00,74.412
2019/01/13,01:06,74.411
2019/01/13,01:12,74.408
2019/01/13,01:18,74.405
2019/01/13,01:24,74.404
2019/01/13,01:30,74.402
2019/01/13,01:36,74.401
2019/01/13,01:42,74.4
2019/01/13,01:48,74.397
2019/01/13,01:54,74.396
2019/01/13,02:00,74.395
2019/01/13,02:06,74.395
2019/01/13,02:12,74.395
2019/01/13,02:18,74.395
2019/01/13,02:24,74.396
2019/01/13,02:30,74.398
2019/01/13,02:36,74.398
2019/01/13,02:42,74.399
2019/01/13,02:48,74.401
2019/01/13,02:54,74.403
2019/01/13,03:00,74.403
2019/01/13,03:06,74.404
2019/01/13,03:12,74.406
2019/01/13,03:18,74.407
2019/01/13,03:24,74.408
2019/01/13,03:30,74.411
2019/01/13,03:36,74.412
2019/01/13,03:42,74.413
2019/01/13,03:48,74.414
2019/01/13,03:54,74.415
2019/01/13,04:00,74.416
2019/01/13,04:06,74.415
2019/01/13,04:12,74.414
2019/01/13,04:18,74.412
2019/01/13,04:24,74.412
2019/01/13,04:30,74.411
2019/01/13,04:36,74.41
2019/01/13,04:42,74.411
2019/01/13,04:48,74.412
2019/01/13,04:54,74.412
2019/01/13,05:00,74.411
2019/01/13,05:06,74.411
2019/01/13,05:12,74.41
2019/01/13,05:18,74.408
2019/01/13,05:24,74.408
2019/01/13,05:30,74.407
2019/01/13,05:36,74.408
2019/01/13,05:42,74.408
2019/01/13,05:48,74.41
2019/01/13,05:54,74.411
2019/01/13,06:00,74.412
2019/01/13,06:06,74.413
2019/01/13,06:12,74.413
2019/01/13,06:18,74.414
2019/01/13,06:24,74.412
2019/01/13,06:30,74.413
2019/01/13,06:36,74.413
2019/01/13,06:42,74.415
2019/01/13,06:48,74.416
2019/01/13,06:54,74.418
2019/01/13,07:00,74.418
2019/01/13,07:06,74.419
2019/01/13,07:12,74.418
2019/01/13,07:18,74.416
2019/01/13,07:24,74.416
2019/01/13,07:30,74.414
2019/01/13,07:36,74.414
2019/01/13,07:42,74.412
2019/01/13,07:48,74.413
2019/01/13,07:54,74.413
2019/01/13,08:00,74.414
2019/01/13,08:06,74.411
2019/01/13,08:12,74.409
2019/01/13,08:18,74.406
2019/01/13,08:24,74.406
2019/01/13,08:30,74.406
2019/01/13,08:36,74.406
2019/01/13,08:42,74.404
2019/01/13,08:48,74.405
2019/01/13,08:54,74.405
2019/01/13,09:00,74.403
2019/01/13,09:06,74.401
2019/01/13,09:12,74.4
2019/01/13,09:18,74.398
2019/01/13,09:24,74.399
2019/01/13,09:30,74.399
2019/01/13,09:36,74.4
2019/01/13,09:42,74.4
2019/01/13,09:48,74.402
2019/01/13,09:54,74.402
2019/01/13,10:00,74.403
2019/01/13,10:06,74.405
2019/01/13,10:12,74.406
2019/01/13,10:18,74.407
2019/01/13,10:24,74.407
2019/01/13,10:30,74.409
2019/01/13,10:36,74.41
2019/01/13,10:42,74.41
2019/01/13,10:48,74.41
2019/01/13,10:54,74.41
2019/01/13,11:00,74.41
2019/01/13,11:06,74.41
2019/01/13,11:12,74.41
2019/01/13,11:18,74.411
2019/01/13,11:24,74.412
2019/01/13,11:30,74.413
2019/01/13,11:36,74.412
2019/01/13,11:42,74.412
2019/01/13,11:48,74.412
2019/01/13,11:54,74.412
2019/01/13,12:00,74.411
2019/01/13,12:06,74.411
2019/01/13,12:12,74.412
2019/01/13,12:18,74.413
2019/01/13,12:24,74.413
2019/01/13,12:30,74.413
2019/01/13,12:36,74.413
2019/01/13,12:42,74.413
2019/01/13,12:48,74.411
2019/01/13,12:54,74.411
2019/01/13,13:00,74.411
2019/01/13,13:06,74.412
2019/01/13,13:12,74.412
2019/01/13,13:18,74.411
2019/01/13,13:24,74.41
2019/01/13,13:30,74.409
2019/01/13,13:36,74.408
2019/01/13,13:42,74.406
2019/01/13,13:48,74.404
2019/01/13,13:54,74.401
2019/01/13,14:00,74.398
2019/01/13,14:06,74.395
2019/01/13,14:12,74.394
2019/01/13,14:18,74.394
2019/01/13,14:24,74.393
2019/01/13,14:30,74.393
2019/01/13,14:36,74.392
2019/01/13,14:42,74.394
2019/01/13,14:48,74.394
2019/01/13,14:54,74.394
2019/01/13,15:00,74.394
2019/01/13,15:06,74.394
2019/01/13,15:12,74.395
2019/01/13,15:18,74.396
2019/01/13,15:24,74.398
2019/01/13,15:30,74.401
2019/01/13,15:36,74.403
2019/01/13,15:42,74.406
2019/01/13,15:48,74.409
2019/01/13,15:54,74.412
2019/01/13,16:00,74.415
2019/01/13,16:06,74.417
2019/01/13,16:12,74.419
2019/01/13,16:18,74.421
2019/01/13,16:24,74.424
2019/01/13,16:30,74.426
2019/01/13,16:36,74.428
2019/01/13,16:42,74.429
2019/01/13,16:48,74.43
2019/01/13,16:54,74.43
2019/01/13,17:00,74.429
2019/01/13,17:06,74.429
2019/01/13,17:12,74.428
2019/01/13,17:18,74.428
2019/01/13,17:24,74.428
2019/01/13,17:30,74.428
2019/01/13,17:36,74.426
2019/01/13,17:42,74.425
2019/01/13,17:48,74.423
2019/01/13,17:54,74.42
2019/01/13,18:00,74.419
2019/01/13,18:06,74.418
2019/01/13,18:12,74.417
2019/01/13,18:18,74.416
